time_stats.send_recv.min,time_stats.send_recv.max,time_stats.send_recv.mean,time_stats.send_recv.median,time_stats.send_recv.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,link_type,devices
0.0624639987945556,0.0706560015678405,0.0659455999732017,0.0655359998345375,0.0026386643125152,0,2,103424,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0706560015678405,0.0661504000425338,0.0655359998345375,0.0027931005571067,0,2,107520,send_recv,2,8,NODE,0-2
0.0634879991412162,0.0706560015678405,0.0661504000425338,0.0645119994878768,0.0026386643125152,0,2,111616,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0706560015678405,0.0651263996958732,0.0634879991412162,0.0029394339744377,0,2,115712,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0696320012211799,0.0657407999038696,0.0655359998345375,0.002995966728331,0,2,119808,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0716800019145011,0.0657407999038696,0.0655359998345375,0.0031990793502537,0,2,123904,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0716800019145011,0.0653311997652053,0.0634879991412162,0.0033276072570525,0,2,128000,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0798719972372055,0.0692223995923995,0.0686080008745193,0.0060615258952471,0,2,132096,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0706560015678405,0.0653311997652053,0.0645119994878768,0.0030651667689134,0,2,136192,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0706560015678405,0.0655359998345375,0.0645119994878768,0.0028963103562443,0,2,140288,send_recv,2,8,NODE,0-2
0.0634879991412162,0.0716800019145011,0.0665600001811981,0.0655359998345375,0.0028963103562443,0,2,144384,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0768000036478042,0.0665600009262561,0.0645119994878768,0.0056086800714212,0,2,148480,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0737280026078224,0.0653312005102634,0.0655359998345375,0.0050747446852689,0,2,152576,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0696320012211799,0.0651263996958732,0.0645119994878768,0.0024746086531353,0,2,156672,send_recv,2,8,NODE,0-2
0.0532479993999004,0.2201599925756454,0.0905215986073017,0.0583680011332035,0.064923858145755,0,2,160768,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0634879991412162,0.0610304005444049,0.0604160018265247,0.0021085440298976,0,2,164864,send_recv,2,8,NODE,0-2
0.0573440007865428,0.0645119994878768,0.0600064009428024,0.0604160018265247,0.0026386630403054,0,2,168960,send_recv,2,8,NODE,0-2
0.0573440007865428,0.0645119994878768,0.0614399999380111,0.061439998447895,0.0025082768249083,0,2,173056,send_recv,2,8,NODE,0-2
0.0573440007865428,0.0645119994878768,0.0600064009428024,0.0604160018265247,0.0026386630403054,0,2,177152,send_recv,2,8,NODE,0-2
0.0573440007865428,0.0655359998345375,0.0595968008041381,0.0583680011332035,0.0030651653252561,0,2,181248,send_recv,2,8,NODE,0-2
0.0563200004398822,0.0665600001811981,0.0606208004057407,0.0604160018265247,0.0034513506565338,0,2,185344,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0645119994878768,0.0610304005444049,0.0604160018265247,0.0020066212318003,0,2,189440,send_recv,2,8,NODE,0-2
0.061439998447895,0.0716800019145011,0.0655359998345375,0.0645119994878768,0.0033652085325547,0,2,193536,send_recv,2,8,NODE,0-2
0.0634879991412162,0.0727040022611618,0.0673792004585266,0.0665600001811981,0.0033900443568149,0,2,197632,send_recv,2,8,NODE,0-2
0.0573440007865428,0.0655359998345375,0.0608256004750728,0.0593920014798641,0.0031461966174579,0,2,201728,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0655359998345375,0.0616448000073432,0.061439998447895,0.002622719004697,0,2,205824,send_recv,2,8,NODE,0-2
0.0573440007865428,0.0655359998345375,0.0600064001977443,0.0583680011332035,0.0031461967144563,0,2,209920,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0655359998345375,0.0622591994702816,0.0624639987945556,0.0019856092659416,0,2,214016,send_recv,2,8,NODE,0-2
0.0563200004398822,0.0665600001811981,0.0604160003364086,0.0593920014798641,0.0034876179771293,0,2,218112,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0645119994878768,0.0610303997993469,0.061439998447895,0.00238835704358,0,2,222208,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0655359998345375,0.0624640002846717,0.061439998447895,0.0025905372636495,0,2,226304,send_recv,2,8,NODE,0-2
0.0573440007865428,0.0655359998345375,0.0608255997300148,0.061439998447895,0.0028671994273153,0,2,230400,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0706560015678405,0.0667648002505302,0.0655359998345375,0.002995966728331,0,2,234496,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0727040022611618,0.064512000977993,0.0634879991412162,0.0051404394590567,0,2,238592,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0655359998345375,0.0606208004057407,0.0583680011332035,0.0029251283531635,0,2,242688,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0655359998345375,0.0616448007524013,0.0604160018265247,0.0025415003420103,0,2,246784,send_recv,2,8,NODE,0-2
0.0573440007865428,0.0655359998345375,0.0616448000073432,0.0624639987945556,0.0036863995095094,0,2,250880,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0706560015678405,0.0655359998345375,0.0645119994878768,0.0028963103562443,0,2,254976,send_recv,2,8,NODE,0-2
0.061439998447895,0.0716800019145011,0.0649215996265411,0.0634879991412162,0.0035235136222156,0,2,259072,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0716800019145011,0.0638976007699966,0.0634879991412162,0.0052053055343465,0,2,263168,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0665600001811981,0.0626688003540039,0.0624639987945556,0.0030651651759124,0,2,267264,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0727040022611618,0.0659456007182598,0.0675840005278587,0.0045149001098469,0,2,271360,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0716800019145011,0.0671744003891944,0.0665600001811981,0.0035235136222156,0,2,275456,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0675840005278587,0.0632832005620002,0.0624639987945556,0.0028525333870747,0,2,279552,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0665600001811981,0.0618496000766754,0.061439998447895,0.0027169786001932,0,2,283648,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0645119994878768,0.061235199868679,0.061439998447895,0.0021866647613158,0,2,287744,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0665600001811981,0.0616448007524013,0.0604160018265247,0.0025415006422029,0,2,291840,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0645119994878768,0.0610304005444049,0.0604160018265247,0.0022057625914865,0,2,295936,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0655359998345375,0.0628735996782779,0.061439998447895,0.0022057634216096,0,2,300032,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0665600001811981,0.062873600423336,0.0624639987945556,0.0032121619588744,0,2,304128,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0665600001811981,0.0618496008217334,0.0604160018265247,0.00255795049514,0,2,308224,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0665600001811981,0.0622592002153396,0.061439998447895,0.0029251286139861,0,2,312320,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0675840005278587,0.0630784004926681,0.061439998447895,0.0033401866315426,0,2,316416,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0655359998345375,0.0624639995396137,0.061439998447895,0.0018317866742933,0,2,320512,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0655359998345375,0.0620544001460075,0.0624639987945556,0.002474607049938,0,2,324608,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0655359998345375,0.0622591994702816,0.061439998447895,0.0020885580769942,0,2,328704,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0675840005278587,0.062873600423336,0.0624639987945556,0.0026386629246501,0,2,332800,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0665600001811981,0.06307839974761,0.0624639987945556,0.0026386632716164,0,2,336896,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0686080008745193,0.0649216003715991,0.0655359998345375,0.0032767998520285,0,2,340992,send_recv,2,8,NODE,0-2
0.0389119982719421,0.116736002266407,0.0669695995748043,0.061439998447895,0.0266208504731243,0,2,345088,send_recv,2,8,NODE,0-2
0.061439998447895,0.0665600001811981,0.0636927992105484,0.0624639987945556,0.0023707322002687,0,2,349184,send_recv,2,8,NODE,0-2
0.0593920014798641,0.0665600001811981,0.0624639995396137,0.0624639987945556,0.0023350790809224,0,2,353280,send_recv,2,8,NODE,0-2
0.0583680011332035,0.0665600001811981,0.0620543994009494,0.061439998447895,0.0026386632716164,0,2,357376,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0675840005278587,0.0634879998862743,0.0624639987945556,0.0026702653520013,0,2,361472,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0665600001811981,0.0622592009603977,0.0604160018265247,0.0024575991556049,0,2,365568,send_recv,2,8,NODE,0-2
0.061439998447895,0.0665600001811981,0.0634879991412162,0.061439998447895,0.0025082783457515,0,2,369664,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0675840005278587,0.0624639995396137,0.061439998447895,0.0025905381471798,0,2,373760,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0665600001811981,0.0624639995396137,0.061439998447895,0.0021479605378293,0,2,377856,send_recv,2,8,NODE,0-2
0.061439998447895,0.0665600001811981,0.0632831990718841,0.0624639987945556,0.0017617568111078,0,2,381952,send_recv,2,8,NODE,0-2
0.061439998447895,0.0665600001811981,0.0636927992105484,0.0634879991412162,0.0017617568111078,0,2,386048,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0706560015678405,0.0653311997652053,0.0645119994878768,0.0030651667689134,0,2,390144,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0665600001811981,0.06307839974761,0.0624639987945556,0.0020066216880533,0,2,394240,send_recv,2,8,NODE,0-2
0.061439998447895,0.0675840005278587,0.0632831990718841,0.0624639987945556,0.002280557055065,0,2,398336,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0675840005278587,0.0641023993492126,0.0634879991412162,0.0017854056116976,0,2,402432,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0686080008745193,0.0638975992798805,0.0624639987945556,0.0023883587046731,0,2,406528,send_recv,2,8,NODE,0-2
0.0675840005278587,6.290431976318359,1.3166591957211495,0.0716800019145011,2.4868918294736004,0,2,410624,send_recv,2,8,NODE,0-2
0.0624639987945556,0.0716800019145011,0.0649215996265411,0.0634879991412162,0.0034023942860829,0,2,414720,send_recv,2,8,NODE,0-2
0.0696320012211799,0.0778239965438842,0.0720896005630493,0.0706560015678405,0.0029394310674411,0,2,418816,send_recv,2,8,NODE,0-2
0.0686080008745193,0.0778239965438842,0.0712704002857208,0.0696320012211799,0.003340185124022,0,2,422912,send_recv,2,8,NODE,0-2
0.0675840005278587,0.0778239965438842,0.071680000424385,0.0706560015678405,0.0034876168833465,0,2,427008,send_recv,2,8,NODE,0-2
0.0696320012211799,0.0788479968905448,0.073523199558258,0.0706560015678405,0.0043637279148239,0,2,431104,send_recv,2,8,NODE,0-2
0.0686080008745193,0.0768000036478042,0.071475201845169,0.0706560015678405,0.002852534884852,0,2,435200,send_recv,2,8,NODE,0-2
0.0686080008745193,0.0778239965438842,0.0710656002163887,0.0696320012211799,0.0034634805355819,0,2,439296,send_recv,2,8,NODE,0-2
0.0686080008745193,0.0778239965438842,0.0714752003550529,0.0696320012211799,0.0033276044140331,0,2,443392,send_recv,2,8,NODE,0-2
0.0716800019145011,0.0870399996638298,0.0778240010142326,0.0768000036478042,0.0051810745272991,0,2,447488,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0706560015678405,0.0661504000425338,0.0655359998345375,0.002298875076685,0,2,451584,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0706560015678405,0.0661504000425338,0.0655359998345375,0.002298875076685,0,2,455680,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0696320012211799,0.0659455999732017,0.0655359998345375,0.0018992377108371,0,2,459776,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0696320012211799,0.0661504000425338,0.0655359998345375,0.0018992377108371,0,2,463872,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0686080008745193,0.0663552001118659,0.0655359998345375,0.0018770236400933,0,2,467968,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0706560015678405,0.0667648002505302,0.0655359998345375,0.0019856103417975,0,2,472064,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0706560015678405,0.0663552001118659,0.0655359998345375,0.0021866663662805,0,2,476160,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0716800019145011,0.0667648002505302,0.0655359998345375,0.0025415020230879,0,2,480256,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0706560015678405,0.0669696003198623,0.0665600001811981,0.0018992377108371,0,2,484352,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0706560015678405,0.0679936006665229,0.0686080008745193,0.0017854056116976,0,2,488448,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0716800019145011,0.0673792004585266,0.0665600001811981,0.0021866663662805,0,2,492544,send_recv,2,8,NODE,0-2
0.0665600001811981,0.0706560015678405,0.0673792004585266,0.0665600001811981,0.0016384005546569,0,2,496640,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0716800019145011,0.0671744003891944,0.0665600001811981,0.0024746086531353,0,2,500736,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0727040022611618,0.0679936006665229,0.0675840005278587,0.0027169799480536,0,2,504832,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0737280026078224,0.0681984007358551,0.0675840005278587,0.0028672009706497,0,2,508928,send_recv,2,8,NODE,0-2
0.0675840005278587,0.0716800019145011,0.0686080008745193,0.0675840005278587,0.0015863745156508,0,2,513024,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0716800019145011,0.0679936006665229,0.0675840005278587,0.0020066226766012,0,2,517120,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0727040022611618,0.0686080008745193,0.0675840005278587,0.0024232270995063,0,2,521216,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0727040022611618,0.0686080008745193,0.0686080008745193,0.0023350800611108,0,2,524288,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0768000036478042,0.0696320012211799,0.0675840005278587,0.0039394079894603,0,2,540672,send_recv,2,8,NODE,0-2
0.0665600001811981,0.0819199979305267,0.0710656002163887,0.0675840005278587,0.0058859954254551,0,2,557056,send_recv,2,8,NODE,0-2
0.0686080008745193,0.0757760033011436,0.0708608016371727,0.0686080008745193,0.0029251300745919,0,2,573440,send_recv,2,8,NODE,0-2
0.0665600001811981,0.0768000036478042,0.0700416013598442,0.0675840005278587,0.0038095014983408,0,2,589824,send_recv,2,8,NODE,0-2
0.0665600001811981,0.0768000036478042,0.0702464014291763,0.0686080008745193,0.0036977615252869,0,2,606208,send_recv,2,8,NODE,0-2
0.0665600001811981,0.0768000036478042,0.0704512014985084,0.0696320012211799,0.0036290664746062,0,2,622592,send_recv,2,8,NODE,0-2
0.0665600001811981,0.0808959975838661,0.0706560000777244,0.0686080008745193,0.0052213948271901,0,2,638976,send_recv,2,8,NODE,0-2
0.0675840005278587,0.0798719972372055,0.0710656002163887,0.0696320012211799,0.0044682070579306,0,2,655360,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0798719972372055,0.0704512000083923,0.0696320012211799,0.0052773259649554,0,2,671744,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0778239965438842,0.070041599869728,0.0696320012211799,0.0045611115676191,0,2,688128,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0798719972372055,0.0704512000083923,0.0696320012211799,0.0053169164018609,0,2,704512,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0808959975838661,0.0704512000083923,0.0686080008745193,0.0057343992271594,0,2,720896,send_recv,2,8,NODE,0-2
0.0675840005278587,0.0819199979305267,0.0714752003550529,0.0686080008745193,0.0053169161148751,0,2,737280,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0839679986238479,0.0704512000083923,0.0665600001811981,0.0068966223095531,0,2,753664,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0819199979305267,0.0729088008403778,0.0716800019145011,0.0055861987104803,0,2,770048,send_recv,2,8,NODE,0-2
0.0675840005278587,0.0808959975838661,0.0714752003550529,0.0686080008745193,0.0049066580464235,0,2,786432,send_recv,2,8,NODE,0-2
0.0604160018265247,0.0849919989705085,0.069836800545454,0.0675840005278587,0.0088657346550961,0,2,802816,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0849919989705085,0.0702463999390602,0.0655359998345375,0.0076793170414361,0,2,819200,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0880640000104904,0.0708608001470565,0.0665600001811981,0.0086744344736279,0,2,835584,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0942080020904541,0.0731136009097099,0.0675840005278587,0.010887196536656,0,2,851968,send_recv,2,8,NODE,0-2
0.0634879991412162,0.0870399996638298,0.0712704002857208,0.0686080008745193,0.0081560811351317,0,2,868352,send_recv,2,8,NODE,0-2
0.0593920014798641,0.2652159929275512,0.1013759993016719,0.0604160018265247,0.0819225567654608,0,2,884736,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0911360010504722,0.0714752003550529,0.0675840005278587,0.009936494573851,0,2,901120,send_recv,2,8,NODE,0-2
0.0634879991412162,0.0880640000104904,0.0714752003550529,0.0686080008745193,0.0089129188321315,0,2,917504,send_recv,2,8,NODE,0-2
0.0645119994878768,0.0921600013971328,0.0722944006323814,0.0675840005278587,0.0102318052912669,0,2,933888,send_recv,2,8,NODE,0-2
0.0634879991412162,0.0901120007038116,0.0720896005630493,0.0675840005278587,0.0094873479472458,0,2,950272,send_recv,2,8,NODE,0-2
0.0634879991412162,0.0931840017437934,0.0718848004937171,0.0675840005278587,0.0107865661014385,0,2,966656,send_recv,2,8,NODE,0-2
0.0634879991412162,0.0921600013971328,0.073318400979042,0.0706560015678405,0.0098346662157113,0,2,983040,send_recv,2,8,NODE,0-2
0.0675840005278587,0.0942080020904541,0.0757760003209114,0.0686080008745193,0.0102604597626718,0,2,999424,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0952320024371147,0.0731136009097099,0.0696320012211799,0.0112098780994153,0,2,1015808,send_recv,2,8,NODE,0-2
0.0655359998345375,0.0983040034770965,0.0735232010483741,0.0686080008745193,0.0124473941373803,0,2,1032192,send_recv,2,8,NODE,0-2
0.0675840005278587,0.0962560027837753,0.0745472013950347,0.0696320012211799,0.0109601497798095,0,2,1048576,send_recv,2,8,NODE,0-2
0.0706560015678405,0.1023999974131584,0.0782336011528968,0.0727040022611618,0.0121265103703397,0,2,1064960,send_recv,2,8,NODE,0-2
0.0696320012211799,0.0972800031304359,0.0774144023656845,0.0727040022611618,0.0100664985991418,0,2,1081344,send_recv,2,8,NODE,0-2
0.0716800019145011,0.1023999974131584,0.0794624015688896,0.074752002954483,0.0116322053770819,0,2,1097728,send_recv,2,8,NODE,0-2
0.0716800019145011,0.0993279963731765,0.0792576000094413,0.074752002954483,0.0102522784809059,0,2,1114112,send_recv,2,8,NODE,0-2
0.0716800019145011,0.1013759970664978,0.0802816003561019,0.0768000036478042,0.0107709985044044,0,2,1130496,send_recv,2,8,NODE,0-2
0.0727040022611618,0.103423997759819,0.0804864004254341,0.0737280026078224,0.0116682075823751,0,2,1146880,send_recv,2,8,NODE,0-2
0.074752002954483,0.0993279963731765,0.0806912019848823,0.0768000036478042,0.009349291067154,0,2,1163264,send_recv,2,8,NODE,0-2
0.0737280026078224,0.1095679998397827,0.0823296010494232,0.074752002954483,0.0137322934552769,0,2,1179648,send_recv,2,8,NODE,0-2
0.0757760033011436,0.1044479981064796,0.0829439997673034,0.0778239965438842,0.0108369962515389,0,2,1196032,send_recv,2,8,NODE,0-2
0.0757760033011436,0.103423997759819,0.0829439982771873,0.0788479968905448,0.0103012562656499,0,2,1212416,send_recv,2,8,NODE,0-2
0.074752002954483,0.1064959987998008,0.0831487998366355,0.0778239965438842,0.0118607307882448,0,2,1228800,send_recv,2,8,NODE,0-2
0.0778239965438842,0.1064959987998008,0.0839679971337318,0.0788479968905448,0.0112733060859977,0,2,1245184,send_recv,2,8,NODE,0-2
0.0768000036478042,0.1064959987998008,0.0843775987625122,0.0798719972372055,0.0111159430999275,0,2,1261568,send_recv,2,8,NODE,0-2
0.0788479968905448,0.1064959987998008,0.0849919974803924,0.0798719972372055,0.0107593124637577,0,2,1277952,send_recv,2,8,NODE,0-2
0.0788479968905448,0.1126400008797645,0.0872447982430458,0.0819199979305267,0.012779915205506,0,2,1294336,send_recv,2,8,NODE,0-2
0.0798719972372055,0.1085439994931221,0.0866303980350494,0.0808959975838661,0.0110021647910888,0,2,1310720,send_recv,2,8,NODE,0-2
0.0808959975838661,0.1136640012264251,0.0899071991443634,0.0849919989705085,0.0119838639593192,0,2,1327104,send_recv,2,8,NODE,0-2
0.0839679986238479,0.1126400008797645,0.0919551998376846,0.0860159993171691,0.0106101429743382,0,2,1343488,send_recv,2,8,NODE,0-2
0.0829439982771873,0.1116160005331039,0.0903167992830276,0.0849919989705085,0.0108833433135514,0,2,1359872,send_recv,2,8,NODE,0-2
0.0849919989705085,0.116736002266407,0.0919551998376846,0.0860159993171691,0.0124136521396131,0,2,1376256,send_recv,2,8,NODE,0-2
0.0860159993171691,0.1136640012264251,0.0929792001843452,0.089088000357151,0.0104106112738904,0,2,1392640,send_recv,2,8,NODE,0-2
0.0860159993171691,0.1126400008797645,0.0929792001843452,0.0880640000104904,0.0099786164263459,0,2,1409024,send_recv,2,8,NODE,0-2
0.0849919989705085,0.1136640012264251,0.0921599999070167,0.0870399996638298,0.0107982251347498,0,2,1425408,send_recv,2,8,NODE,0-2
0.0829439982771873,0.1116160005331039,0.090931199491024,0.0860159993171691,0.0104708700282263,0,2,1441792,send_recv,2,8,NODE,0-2
0.0839679986238479,0.1116160005331039,0.090931199491024,0.0870399996638298,0.0104106112738904,0,2,1458176,send_recv,2,8,NODE,0-2
0.0839679986238479,0.116736002266407,0.0931840002536773,0.0901120007038116,0.0120466985713167,0,2,1474560,send_recv,2,8,NODE,0-2
0.0839679986238479,0.1187840029597282,0.0935936003923416,0.0860159993171691,0.0131072015734389,0,2,1490944,send_recv,2,8,NODE,0-2
0.0870399996638298,0.1146880015730857,0.0970752000808715,0.0901120007038116,0.0107476107068691,0,2,1507328,send_recv,2,8,NODE,0-2
0.0860159993171691,0.1228799968957901,0.0964607998728752,0.0921600013971328,0.0135601716208922,0,2,1523712,send_recv,2,8,NODE,0-2
0.1361919939517974,0.1976319998502731,0.1550336003303528,0.1454080045223236,0.0217955702242777,0,2,1540096,send_recv,2,8,NODE,0-2
0.1433600038290023,0.1556479930877685,0.1472512006759643,0.1454080045223236,0.0044115237994362,0,2,1556480,send_recv,2,8,NODE,0-2
0.1413120031356811,0.1576959937810897,0.1480704009532928,0.1464319974184036,0.0054800715764548,0,2,1572864,send_recv,2,8,NODE,0-2
0.1454080045223236,0.1566720008850097,0.148070403933525,0.1454080045223236,0.0043733298017556,0,2,1589248,send_recv,2,8,NODE,0-2
0.1454080045223236,0.1689600050449371,0.1513472020626068,0.1464319974184036,0.0089129203044398,0,2,1605632,send_recv,2,8,NODE,0-2
0.1413120031356811,0.1628160029649734,0.1499136000871658,0.1464319974184036,0.0078146709433837,0,2,1622016,send_recv,2,8,NODE,0-2
0.1433600038290023,0.1607680022716522,0.1525759994983673,0.1525759994983673,0.0069451047385974,0,2,1638400,send_recv,2,8,NODE,0-2
0.1423359960317611,0.1576959937810897,0.150527998805046,0.1525759994983673,0.0054570657276489,0,2,1654784,send_recv,2,8,NODE,0-2
0.1515520066022873,0.159743994474411,0.15380479991436,0.1525759994983673,0.0029959626538423,0,2,1671168,send_recv,2,8,NODE,0-2
0.0942080020904541,0.1269759982824325,0.1028096005320549,0.0972800031304359,0.0122640819696401,0,2,1687552,send_recv,2,8,NODE,0-2
